"school_year","school_year_offset","sis_user_id","grade_level","course_id","course_name","course_track","section_id","assessment_window","sequence_index","attendance_category","attendance_probability","score","posterior_readiness_after","is_present_bool","next_sequence_index","next_assessment_window","next_score","next_present","next_readiness","support_risk_next","support_risk_next_45","current_absent","current_readiness_missing","current_readiness","current_readiness_z","sequence_z","readiness_below_45","readiness_45_to_60","readiness_above_60","semester_sin","semester_cos","annual_sin","annual_cos"
"2020-2021",2,"SYN-SIS-000018",12,"MATH-AP-PRECALC","AP Precalculus","ap","Y02-SEC-012","beginning_of_year",5,"normal",0.9273,89.69,89.89,TRUE,6,"end_of_year",90.71,TRUE,89.8029,0,0,0,0,89.89,2.24554319189412,-0.524840366606305,0,15,29.89,6.12323399573677e-16,-1,1,3.06161699786838e-16
"2018-2019",0,"SYN-SIS-000019",9,"MATH-GEOM","Geometry","regular","Y00-SEC-005","beginning_of_year",1,"high",0.9846,32.09,34.0933,TRUE,2,"end_of_year",33.82,TRUE,34.1163,1,1,0,0,34.0933,-0.876178090396187,-1.57784939445842,10.9067,0,0,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000019",9,"MATH-GEOM","Geometry","regular","Y00-SEC-005","end_of_year",2,"high",0.9846,33.82,34.1163,TRUE,3,"beginning_of_year",38.29,TRUE,37.9375,1,1,0,0,34.1163,-0.8748912833002,-1.31459713749539,10.8837,0,0,-2.44929359829471e-16,1,1.22464679914735e-16,-1
"2019-2020",1,"SYN-SIS-000019",10,"MATH-ALG2","Algebra 2","regular","Y01-SEC-008","beginning_of_year",3,"high",0.9846,38.29,37.9375,TRUE,4,"end_of_year",43.1,TRUE,42.5051,1,1,0,0,37.9375,-0.661102271335554,-1.05134488053236,7.0625,0,0,3.67394039744206e-16,-1,-1,-1.83697019872103e-16
"2019-2020",1,"SYN-SIS-000019",10,"MATH-ALG2","Algebra 2","regular","Y01-SEC-008","end_of_year",4,"high",0.9846,43.1,42.5051,TRUE,5,"beginning_of_year",33.6,TRUE,35.1235,1,1,0,0,42.5051,-0.405553571699389,-0.788092623569334,2.4949,0,0,-4.89858719658941e-16,1,-2.44929359829471e-16,1
"2020-2021",2,"SYN-SIS-000019",11,"MATH-PRECALC","Precalculus","regular","Y02-SEC-016","beginning_of_year",5,"high",0.9846,33.6,35.1235,TRUE,6,"end_of_year",44.31,TRUE,43.198,1,1,0,0,35.1235,-0.818540322122876,-0.524840366606305,9.8765,0,0,6.12323399573677e-16,-1,1,3.06161699786838e-16
"2020-2021",2,"SYN-SIS-000019",11,"MATH-PRECALC","Precalculus","regular","Y02-SEC-016","end_of_year",6,"high",0.9846,44.31,43.198,TRUE,7,"beginning_of_year",43.85,TRUE,44.0558,1,1,0,0,43.198,-0.366787109229405,-0.261588109643275,1.802,0,0,-7.34788079488412e-16,1,3.67394039744206e-16,-1
"2021-2022",3,"SYN-SIS-000019",12,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y03-SEC-022","beginning_of_year",7,"high",0.9846,43.85,44.0558,TRUE,8,"end_of_year",47.4,TRUE,47.1681,1,0,0,0,44.0558,-0.318794799362538,0.00166414731975435,0.944200000000002,0,0,8.57252759403147e-16,-1,-1,-4.28626379701574e-16
"2018-2019",0,"SYN-SIS-000020",11,"MATH-PRECALC","Precalculus","regular","Y00-SEC-020","beginning_of_year",1,"high",0.9499,77.78,73.2506,TRUE,2,"end_of_year",85.27,TRUE,82.8309,0,0,0,0,73.2506,1.31459980089535,-1.57784939445842,0,15,13.2506,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000020",11,"MATH-PRECALC","Precalculus","regular","Y00-SEC-020","end_of_year",2,"high",0.9499,85.27,82.8309,TRUE,3,"beginning_of_year",83.13,TRUE,82.4681,0,0,0,0,82.8309,1.85059971488176,-1.31459713749539,0,15,22.8309,-2.44929359829471e-16,1,1.22464679914735e-16,-1
"2019-2020",1,"SYN-SIS-000020",12,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y01-SEC-021","beginning_of_year",3,"high",0.9499,83.13,82.4681,TRUE,4,"end_of_year",90.55,TRUE,88.6888,0,0,0,0,82.4681,1.83030173164593,-1.05134488053236,0,15,22.4681,3.67394039744206e-16,-1,-1,-1.83697019872103e-16
"2018-2019",0,"SYN-SIS-000021",11,"MATH-AP-PRECALC","AP Precalculus","ap","Y00-SEC-016","beginning_of_year",1,"high",0.9874,90.14,84.6237,TRUE,2,"end_of_year",93.7,TRUE,91.5926,0,0,0,0,84.6237,1.95090353060725,-1.57784939445842,0,15,24.6237,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000021",11,"MATH-AP-PRECALC","AP Precalculus","ap","Y00-SEC-016","end_of_year",2,"high",0.9874,93.7,91.5926,TRUE,3,"beginning_of_year",90.12,TRUE,89.529,0,0,0,0,91.5926,2.34080048587795,-1.31459713749539,0,15,31.5926,-2.44929359829471e-16,1,1.22464679914735e-16,-1
"2019-2020",1,"SYN-SIS-000021",12,"MATH-AP-CALC-BC","AP Calculus BC","ap","Y01-SEC-023","beginning_of_year",3,"high",0.9874,90.12,89.529,TRUE,4,"end_of_year",91.97,TRUE,90.8198,0,0,0,0,89.529,2.22534591530058,-1.05134488053236,0,15,29.529,3.67394039744206e-16,-1,-1,-1.83697019872103e-16
"2018-2019",0,"SYN-SIS-000022",9,"MATH-GEOM","Geometry","regular","Y00-SEC-005","beginning_of_year",1,"normal",0.9218,66.55,63.206,TRUE,2,"end_of_year",66.37,TRUE,65.4553,0,0,0,0,63.206,0.752623168010369,-1.57784939445842,0,15,3.206,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000022",9,"MATH-GEOM","Geometry","regular","Y00-SEC-005","end_of_year",2,"normal",0.9218,66.37,65.4553,TRUE,3,"beginning_of_year",72.92,TRUE,71.4205,0,0,0,0,65.4553,0.878467307184471,-1.31459713749539,0,15,5.45529999999999,-2.44929359829471e-16,1,1.22464679914735e-16,-1
"2019-2020",1,"SYN-SIS-000022",10,"MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-010","beginning_of_year",3,"normal",0.9218,72.92,71.4205,TRUE,4,"end_of_year",79.37,TRUE,77.6564,0,0,0,0,71.4205,1.21220911974898,-1.05134488053236,0,15,11.4205,3.67394039744206e-16,-1,-1,-1.83697019872103e-16
"2019-2020",1,"SYN-SIS-000022",10,"MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-010","end_of_year",4,"normal",0.9218,79.37,77.6564,TRUE,5,"beginning_of_year",73.07,TRUE,73.2448,0,0,0,0,77.6564,1.56109609235191,-0.788092623569334,0,15,17.6564,-4.89858719658941e-16,1,-2.44929359829471e-16,1
"2020-2021",2,"SYN-SIS-000022",11,"MATH-AP-PRECALC","AP Precalculus","ap","Y02-SEC-011","beginning_of_year",5,"normal",0.9218,73.07,73.2448,TRUE,6,"end_of_year",79.95,TRUE,78.4753,0,0,0,0,73.2448,1.31427530171462,-0.524840366606305,0,15,13.2448,6.12323399573677e-16,-1,1,3.06161699786838e-16
"2020-2021",2,"SYN-SIS-000022",11,"MATH-AP-PRECALC","AP Precalculus","ap","Y02-SEC-011","end_of_year",6,"normal",0.9218,79.95,78.4753,TRUE,7,"beginning_of_year",70.81,TRUE,71.4853,0,0,0,0,78.4753,1.60691201978253,-0.261588109643275,0,15,18.4753,-7.34788079488412e-16,1,3.67394039744206e-16,-1
"2021-2022",3,"SYN-SIS-000022",12,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y03-SEC-022","beginning_of_year",7,"normal",0.9218,70.81,71.4853,TRUE,8,"end_of_year",80.21,TRUE,78.5047,0,0,0,0,71.4853,1.21583455887159,0.00166414731975435,0,15,11.4853,8.57252759403147e-16,-1,-1,-4.28626379701574e-16
"2018-2019",0,"SYN-SIS-000023",10,"MATH-ALG2","Algebra 2","regular","Y00-SEC-009","beginning_of_year",1,"high",0.9807,77.21,72.4905,TRUE,2,"end_of_year",80.29,TRUE,78.4817,0,0,0,0,72.4905,1.2720736237797,-1.57784939445842,0,15,12.4905,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000023",10,"MATH-ALG2","Algebra 2","regular","Y00-SEC-009","end_of_year",2,"high",0.9807,80.29,78.4817,TRUE,3,"beginning_of_year",86.54,TRUE,84.5938,0,0,0,0,78.4817,1.60727008784402,-1.31459713749539,0,15,18.4817,-2.44929359829471e-16,1,1.22464679914735e-16,-1
"2019-2020",1,"SYN-SIS-000023",11,"MATH-PRECALC","Precalculus","regular","Y01-SEC-018","beginning_of_year",3,"high",0.9807,86.54,84.5938,TRUE,4,"end_of_year",82.41,TRUE,81.9109,0,0,0,0,84.5938,1.94923068138246,-1.05134488053236,0,15,24.5938,3.67394039744206e-16,-1,-1,-1.83697019872103e-16
"2019-2020",1,"SYN-SIS-000023",11,"MATH-PRECALC","Precalculus","regular","Y01-SEC-018","end_of_year",4,"high",0.9807,82.41,81.9109,TRUE,5,"beginning_of_year",79.07,TRUE,78.9167,0,0,0,0,81.9109,1.79912743104227,-0.788092623569334,0,15,21.9109,-4.89858719658941e-16,1,-2.44929359829471e-16,1
"2020-2021",2,"SYN-SIS-000023",12,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-021","beginning_of_year",5,"high",0.9807,79.07,78.9167,TRUE,6,"end_of_year",78.96,TRUE,78.4289,0,0,0,0,78.9167,1.63160752639856,-0.524840366606305,0,15,18.9167,6.12323399573677e-16,-1,1,3.06161699786838e-16
"2018-2019",0,"SYN-SIS-000024",12,"MATH-AP-CALC-BC","AP Calculus BC","ap","Y00-SEC-025","beginning_of_year",1,"high",0.9678,59.22,58.7802,TRUE,2,"end_of_year",68.87,TRUE,67.2486,0,0,0,0,58.7802,0.505007913861639,-1.57784939445842,0,13.7802,0,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000025",9,"MATH-GEOM","Geometry","regular","Y00-SEC-003","beginning_of_year",1,"normal",0.9128,0,NA,FALSE,2,"end_of_year",68.69,TRUE,65.014,0,0,1,1,40.2943,-0.529243707691077,-1.57784939445842,4.7057,0,0,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000025",9,"MATH-GEOM","Geometry","regular","Y00-SEC-003","end_of_year",2,"normal",0.9128,68.69,65.014,TRUE,3,"beginning_of_year",62.17,TRUE,62.2804,0,0,0,0,65.014,0.853777395381896,-1.31459713749539,0,15,5.014,-2.44929359829471e-16,1,1.22464679914735e-16,-1
"2019-2020",1,"SYN-SIS-000025",10,"MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-011","beginning_of_year",3,"normal",0.9128,62.17,62.2804,TRUE,4,"end_of_year",76.06,TRUE,73.6545,0,0,0,0,62.2804,0.70083757461707,-1.05134488053236,0,15,2.2804,3.67394039744206e-16,-1,-1,-1.83697019872103e-16
"2019-2020",1,"SYN-SIS-000025",10,"MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-011","end_of_year",4,"normal",0.9128,76.06,73.6545,TRUE,5,"beginning_of_year",75.12,TRUE,74.4489,0,0,0,0,73.6545,1.33719725246358,-0.788092623569334,0,15,13.6545,-4.89858719658941e-16,1,-2.44929359829471e-16,1
"2020-2021",2,"SYN-SIS-000025",11,"MATH-AP-PRECALC","AP Precalculus","ap","Y02-SEC-011","beginning_of_year",5,"normal",0.9128,75.12,74.4489,TRUE,6,"end_of_year",83.37,TRUE,81.5235,0,0,0,0,74.4489,1.38164245059629,-0.524840366606305,0,15,14.4489,6.12323399573677e-16,-1,1,3.06161699786838e-16
"2020-2021",2,"SYN-SIS-000025",11,"MATH-AP-PRECALC","AP Precalculus","ap","Y02-SEC-011","end_of_year",6,"normal",0.9128,83.37,81.5235,TRUE,7,"beginning_of_year",77.47,TRUE,77.5139,0,0,0,0,81.5235,1.77745312369507,-0.261588109643275,0,15,21.5235,-7.34788079488412e-16,1,3.67394039744206e-16,-1
"2021-2022",3,"SYN-SIS-000025",12,"MATH-AP-CALC-BC","AP Calculus BC","ap","Y03-SEC-024","beginning_of_year",7,"normal",0.9128,77.47,77.5139,TRUE,8,"end_of_year",82.71,TRUE,81.4119,0,0,0,0,77.5139,1.55312348317025,0.00166414731975435,0,15,17.5139,8.57252759403147e-16,-1,-1,-4.28626379701574e-16
"2018-2019",0,"SYN-SIS-000026",10,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y00-SEC-023","beginning_of_year",1,"at_risk",0.7479,47.21,48.0767,TRUE,2,"end_of_year",44.92,TRUE,45.5197,1,1,0,0,48.0767,-0.0938329449166457,-1.57784939445842,0,3.0767,0,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000026",10,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y00-SEC-023","end_of_year",2,"at_risk",0.7479,44.92,45.5197,TRUE,3,"beginning_of_year",48.97,TRUE,48.6457,1,0,0,0,45.5197,-0.236892325109674,-1.31459713749539,0,0.5197,0,-2.44929359829471e-16,1,1.22464679914735e-16,-1
"2019-2020",1,"SYN-SIS-000026",11,"MATH-AP-CALC-BC","AP Calculus BC","ap","Y01-SEC-022","beginning_of_year",3,"at_risk",0.7479,48.97,48.6457,TRUE,4,"end_of_year",0,FALSE,NA,1,1,0,0,48.6457,-0.0619984563246112,-1.05134488053236,0,3.6457,0,3.67394039744206e-16,-1,-1,-1.83697019872103e-16
"2019-2020",1,"SYN-SIS-000026",11,"MATH-AP-CALC-BC","AP Calculus BC","ap","Y01-SEC-022","end_of_year",4,"at_risk",0.7479,0,NA,FALSE,5,"beginning_of_year",0,FALSE,NA,1,1,1,1,62.59675,0.718536767000357,-0.788092623569334,0,15,2.59675,-4.89858719658941e-16,1,-2.44929359829471e-16,1
"2020-2021",2,"SYN-SIS-000026",12,"MATH-BEYOND-CORE","Beyond Core Math Sequence","beyond_core","Y02-SEC-024","beginning_of_year",5,"at_risk",0.7479,0,NA,FALSE,6,"end_of_year",55.47,TRUE,54.6378,0,0,1,1,67.1097,0.971027901080187,-0.524840366606305,0,15,7.1097,6.12323399573677e-16,-1,1,3.06161699786838e-16
"2018-2019",0,"SYN-SIS-000027",10,"MATH-ALG2-H","Honors Algebra 2","honors","Y00-SEC-014","beginning_of_year",1,"high",0.9819,73.41,69.9008,TRUE,2,"end_of_year",66.85,TRUE,66.8787,0,0,0,0,69.9008,1.12718473958498,-1.57784939445842,0,15,9.9008,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000027",10,"MATH-ALG2-H","Honors Algebra 2","honors","Y00-SEC-014","end_of_year",2,"high",0.9819,66.85,66.8787,TRUE,3,"beginning_of_year",71.23,TRUE,70.2688,0,0,0,0,66.8787,0.958103881985705,-1.31459713749539,0,15,6.87869999999999,-2.44929359829471e-16,1,1.22464679914735e-16,-1
"2019-2020",1,"SYN-SIS-000027",11,"MATH-AP-PRECALC","AP Precalculus","ap","Y01-SEC-016","beginning_of_year",3,"high",0.9819,71.23,70.2688,TRUE,4,"end_of_year",77.88,TRUE,76.334,0,0,0,0,70.2688,1.14777365312078,-1.05134488053236,0,15,10.2688,3.67394039744206e-16,-1,-1,-1.83697019872103e-16
"2019-2020",1,"SYN-SIS-000027",11,"MATH-AP-PRECALC","AP Precalculus","ap","Y01-SEC-016","end_of_year",4,"high",0.9819,77.88,76.334,TRUE,5,"beginning_of_year",81.35,TRUE,80.1073,0,0,0,0,76.334,1.4871102791461,-0.788092623569334,0,15,16.334,-4.89858719658941e-16,1,-2.44929359829471e-16,1
"2020-2021",2,"SYN-SIS-000027",12,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-020","beginning_of_year",5,"high",0.9819,81.35,80.1073,TRUE,6,"end_of_year",81.41,TRUE,80.6557,0,0,0,0,80.1073,1.69821937546302,-0.524840366606305,0,15,20.1073,6.12323399573677e-16,-1,1,3.06161699786838e-16
"2018-2019",0,"SYN-SIS-000028",10,"MATH-AP-PRECALC","AP Precalculus","ap","Y00-SEC-016","beginning_of_year",1,"normal",0.9226,42.62,44.1989,TRUE,2,"end_of_year",51.3,TRUE,50.3982,0,0,0,0,44.1989,-0.310788621300112,-1.57784939445842,0.801099999999998,0,0,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000028",10,"MATH-AP-PRECALC","AP Precalculus","ap","Y00-SEC-016","end_of_year",2,"normal",0.9226,51.3,50.3982,TRUE,3,"beginning_of_year",47.82,TRUE,48.3176,1,0,0,0,50.3982,0.036050649576164,-1.31459713749539,0,5.3982,0,-2.44929359829471e-16,1,1.22464679914735e-16,-1
"2019-2020",1,"SYN-SIS-000028",11,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y01-SEC-020","beginning_of_year",3,"normal",0.9226,47.82,48.3176,TRUE,4,"end_of_year",61.61,TRUE,59.6934,0,0,0,0,48.3176,-0.0803550392895437,-1.05134488053236,0,3.3176,0,3.67394039744206e-16,-1,-1,-1.83697019872103e-16
"2019-2020",1,"SYN-SIS-000028",11,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y01-SEC-020","end_of_year",4,"normal",0.9226,61.61,59.6934,TRUE,5,"beginning_of_year",58.4,TRUE,58.5237,0,0,0,0,59.6934,0.556099750385797,-0.788092623569334,0,14.6934,0,-4.89858719658941e-16,1,-2.44929359829471e-16,1
"2020-2021",2,"SYN-SIS-000028",12,"MATH-AP-CALC-BC","AP Calculus BC","ap","Y02-SEC-022","beginning_of_year",5,"normal",0.9226,58.4,58.5237,TRUE,6,"end_of_year",62.61,TRUE,61.9262,0,0,0,0,58.5237,0.49065721733465,-0.524840366606305,0,13.5237,0,6.12323399573677e-16,-1,1,3.06161699786838e-16
"2018-2019",0,"SYN-SIS-000029",9,"MATH-GEOM","Geometry","regular","Y00-SEC-008","beginning_of_year",1,"high",0.981,50.36,49.5283,TRUE,2,"end_of_year",50.6,TRUE,50.3283,0,0,0,0,49.5283,-0.0126186327194618,-1.57784939445842,0,4.5283,0,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000029",9,"MATH-GEOM","Geometry","regular","Y00-SEC-008","end_of_year",2,"high",0.981,50.6,50.3283,TRUE,3,"beginning_of_year",49.17,TRUE,49.2675,1,0,0,0,50.3283,0.0321398749670544,-1.31459713749539,0,5.3283,0,-2.44929359829471e-16,1,1.22464679914735e-16,-1
"2019-2020",1,"SYN-SIS-000029",10,"MATH-ALG2","Algebra 2","regular","Y01-SEC-006","beginning_of_year",3,"high",0.981,49.17,49.2675,TRUE,4,"end_of_year",55.4,TRUE,54.3909,0,0,0,0,49.2675,-0.0272099062252664,-1.05134488053236,0,4.2675,0,3.67394039744206e-16,-1,-1,-1.83697019872103e-16
"2019-2020",1,"SYN-SIS-000029",10,"MATH-ALG2","Algebra 2","regular","Y01-SEC-006","end_of_year",4,"high",0.981,55.4,54.3909,TRUE,5,"beginning_of_year",49.96,TRUE,50.5125,1,0,0,0,54.3909,0.259434766626106,-0.788092623569334,0,9.3909,0,-4.89858719658941e-16,1,-2.44929359829471e-16,1
"2020-2021",2,"SYN-SIS-000029",11,"MATH-PRECALC","Precalculus","regular","Y02-SEC-015","beginning_of_year",5,"high",0.981,49.96,50.5125,TRUE,6,"end_of_year",50.45,TRUE,50.415,0,0,0,0,50.5125,0.042445521361875,-0.524840366606305,0,5.5125,0,6.12323399573677e-16,-1,1,3.06161699786838e-16
"2020-2021",2,"SYN-SIS-000029",11,"MATH-PRECALC","Precalculus","regular","Y02-SEC-015","end_of_year",6,"high",0.981,50.45,50.415,TRUE,7,"beginning_of_year",50.29,TRUE,50.4484,0,0,0,0,50.415,0.0369905782375806,-0.261588109643275,0,5.415,0,-7.34788079488412e-16,1,3.67394039744206e-16,-1
"2021-2022",3,"SYN-SIS-000029",12,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y03-SEC-022","beginning_of_year",7,"high",0.981,50.29,50.4484,TRUE,8,"end_of_year",58.25,TRUE,57.1776,0,0,0,0,50.4484,0.0388592459334927,0.00166414731975435,0,5.4484,0,8.57252759403147e-16,-1,-1,-4.28626379701574e-16
"2018-2019",0,"SYN-SIS-000030",10,"MATH-GEOM","Geometry","regular","Y00-SEC-008","beginning_of_year",1,"normal",0.8769,74.92,70.5558,TRUE,2,"end_of_year",84.53,TRUE,81.8085,0,0,0,0,70.5558,1.16383076775332,-1.57784939445842,0,15,10.5558,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000030",10,"MATH-GEOM","Geometry","regular","Y00-SEC-008","end_of_year",2,"normal",0.8769,84.53,81.8085,TRUE,3,"beginning_of_year",82.09,TRUE,81.3663,0,0,0,0,81.8085,1.79339834205839,-1.31459713749539,0,15,21.8085,-2.44929359829471e-16,1,1.22464679914735e-16,-1
"2019-2020",1,"SYN-SIS-000030",11,"MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-012","beginning_of_year",3,"normal",0.8769,82.09,81.3663,TRUE,4,"end_of_year",86.36,TRUE,84.9153,0,0,0,0,81.3663,1.76865807693467,-1.05134488053236,0,15,21.3663,3.67394039744206e-16,-1,-1,-1.83697019872103e-16
"2019-2020",1,"SYN-SIS-000030",11,"MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-012","end_of_year",4,"normal",0.8769,86.36,84.9153,TRUE,5,"beginning_of_year",86.48,TRUE,85.5732,0,0,0,0,84.9153,1.96721800665898,-0.788092623569334,0,15,24.9153,-4.89858719658941e-16,1,-2.44929359829471e-16,1
"2020-2021",2,"SYN-SIS-000030",12,"MATH-AP-PRECALC","AP Precalculus","ap","Y02-SEC-013","beginning_of_year",5,"normal",0.8769,86.48,85.5732,TRUE,6,"end_of_year",88.14,TRUE,87.0623,0,0,0,0,85.5732,2.00402628441768,-0.524840366606305,0,15,25.5732,6.12323399573677e-16,-1,1,3.06161699786838e-16
"2018-2019",0,"SYN-SIS-000031",9,"MATH-ALG2-H","Honors Algebra 2","honors","Y00-SEC-012","beginning_of_year",1,"high",0.9838,64.38,61.9934,TRUE,2,"end_of_year",68.12,TRUE,66.8669,0,0,0,0,61.9934,0.684780459984532,-1.57784939445842,0,15,1.9934,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000031",9,"MATH-ALG2-H","Honors Algebra 2","honors","Y00-SEC-012","end_of_year",2,"high",0.9838,68.12,66.8669,TRUE,3,"beginning_of_year",65.44,TRUE,65.3339,0,0,0,0,66.8669,0.957443693997329,-1.31459713749539,0,15,6.8669,-2.44929359829471e-16,1,1.22464679914735e-16,-1
"2019-2020",1,"SYN-SIS-000031",10,"MATH-AP-PRECALC","AP Precalculus","ap","Y01-SEC-016","beginning_of_year",3,"high",0.9838,65.44,65.3339,TRUE,4,"end_of_year",74.47,TRUE,72.7605,0,0,0,0,65.3339,0.871675203643042,-1.05134488053236,0,15,5.3339,3.67394039744206e-16,-1,-1,-1.83697019872103e-16
"2019-2020",1,"SYN-SIS-000031",10,"MATH-AP-PRECALC","AP Precalculus","ap","Y01-SEC-016","end_of_year",4,"high",0.9838,74.47,72.7605,TRUE,5,"beginning_of_year",75.28,TRUE,74.4661,0,0,0,0,72.7605,1.28717962012389,-0.788092623569334,0,15,12.7605,-4.89858719658941e-16,1,-2.44929359829471e-16,1
"2020-2021",2,"SYN-SIS-000031",11,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-020","beginning_of_year",5,"high",0.9838,75.28,74.4661,TRUE,6,"end_of_year",77.81,TRUE,76.8285,0,0,0,0,74.4661,1.38260475851155,-0.524840366606305,0,15,14.4661,6.12323399573677e-16,-1,1,3.06161699786838e-16
"2020-2021",2,"SYN-SIS-000031",11,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-020","end_of_year",6,"high",0.9838,77.81,76.8285,TRUE,7,"beginning_of_year",74.81,TRUE,74.6474,0,0,0,0,76.8285,1.51477663170983,-0.261588109643275,0,15,16.8285,-7.34788079488412e-16,1,3.67394039744206e-16,-1
"2021-2022",3,"SYN-SIS-000031",12,"MATH-AP-CALC-BC","AP Calculus BC","ap","Y03-SEC-023","beginning_of_year",7,"high",0.9838,74.81,74.6474,TRUE,8,"end_of_year",78.65,TRUE,77.6039,0,0,0,0,74.6474,1.39274815531601,0.00166414731975435,0,15,14.6474,8.57252759403147e-16,-1,-1,-4.28626379701574e-16
"2018-2019",0,"SYN-SIS-000032",9,"MATH-GEOM","Geometry","regular","Y00-SEC-006","beginning_of_year",1,"high",0.9886,76.12,71.291,TRUE,2,"end_of_year",80.58,TRUE,78.5267,0,0,0,0,71.291,1.20496383631723,-1.57784939445842,0,15,11.291,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000032",9,"MATH-GEOM","Geometry","regular","Y00-SEC-006","end_of_year",2,"high",0.9886,80.58,78.5267,TRUE,3,"beginning_of_year",76.19,TRUE,75.9071,0,0,0,0,78.5267,1.60978775390138,-1.31459713749539,0,15,18.5267,-2.44929359829471e-16,1,1.22464679914735e-16,-1
"2019-2020",1,"SYN-SIS-000032",10,"MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-010","beginning_of_year",3,"high",0.9886,76.19,75.9071,TRUE,4,"end_of_year",88.54,TRUE,85.9952,0,0,0,0,75.9071,1.46322602048189,-1.05134488053236,0,15,15.9071,3.67394039744206e-16,-1,-1,-1.83697019872103e-16
"2019-2020",1,"SYN-SIS-000032",10,"MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-010","end_of_year",4,"high",0.9886,88.54,85.9952,TRUE,5,"beginning_of_year",83.76,TRUE,83.3759,0,0,0,0,85.9952,2.02763639722232,-0.788092623569334,0,15,25.9952,-4.89858719658941e-16,1,-2.44929359829471e-16,1
"2020-2021",2,"SYN-SIS-000032",11,"MATH-AP-PRECALC","AP Precalculus","ap","Y02-SEC-011","beginning_of_year",5,"high",0.9886,83.76,83.3759,TRUE,6,"end_of_year",84.67,TRUE,83.7992,0,0,0,0,83.3759,1.8810914482432,-0.524840366606305,0,15,23.3759,6.12323399573677e-16,-1,1,3.06161699786838e-16
"2020-2021",2,"SYN-SIS-000032",11,"MATH-AP-PRECALC","AP Precalculus","ap","Y02-SEC-011","end_of_year",6,"high",0.9886,84.67,83.7992,TRUE,7,"beginning_of_year",85.29,TRUE,84.4206,0,0,0,0,83.7992,1.90477429362283,-0.261588109643275,0,15,23.7992,-7.34788079488412e-16,1,3.67394039744206e-16,-1
"2021-2022",3,"SYN-SIS-000032",12,"MATH-AP-CALC-BC","AP Calculus BC","ap","Y03-SEC-024","beginning_of_year",7,"high",0.9886,85.29,84.4206,TRUE,8,"end_of_year",79.04,TRUE,79.2224,0,0,0,0,84.4206,1.93954046446833,0.00166414731975435,0,15,24.4206,8.57252759403147e-16,-1,-1,-4.28626379701574e-16
"2018-2019",0,"SYN-SIS-000033",10,"MATH-ALG2","Algebra 2","regular","Y00-SEC-010","beginning_of_year",1,"at_risk",0.669,35.64,37.371,TRUE,2,"end_of_year",0,FALSE,NA,1,1,0,0,37.371,-0.692796889591069,-1.57784939445842,7.629,0,0,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000033",10,"MATH-ALG2","Algebra 2","regular","Y00-SEC-010","end_of_year",2,"at_risk",0.669,0,NA,FALSE,3,"beginning_of_year",42.58,TRUE,42.0329,1,1,1,1,45.79015,-0.221761152104901,-1.31459713749539,0,0.790149999999997,0,-2.44929359829471e-16,1,1.22464679914735e-16,-1
