"school_year","school_year_offset","sis_user_id","grade_level","course_id","course_name","course_track","section_id","section_label","teacher_id","teacher_label","attendance_category","attendance_probability","boy_score","eoy_score","boy_readiness","eoy_readiness","score_gain","readiness_gain","boy_score_z","boy_readiness_z","boy_below_45","boy_45_to_60","boy_above_60","annual_sin","annual_cos","section_year_id","expected_gain","expected_eoy","adjusted_growth_residual"
"2025-2026",0,"SYN-SIS-000166","9","MATH-GEOM","Geometry","regular","Y00-SEC-007","Geometry - Synthetic Section 01-07","TCH-001","Teacher 01","high",0.9936,11.98,16.59,17.1038,17.319,4.61,0.215199999999999,-1.80535836414187,-1.69273855946976,33.02,0,0,1,6.12323399573677e-17,"Y00-SEC-007 | 2025-2026",9.60143207074328,21.5814320707433,-4.99143207074328
"2025-2026",0,"SYN-SIS-000180","9","MATH-GEOM","Geometry","regular","Y00-SEC-007","Geometry - Synthetic Section 01-07","TCH-001","Teacher 01","high",0.9915,36.02,43.56,37.4134,42.7828,7.54,5.3694,-0.616965605558187,-0.606539075993486,8.98,0,0,1,6.12323399573677e-17,"Y00-SEC-007 | 2025-2026",7.09368160818848,43.1136816081885,0.446318391811524
"2025-2026",0,"SYN-SIS-000188","10","MATH-GEOM","Geometry","regular","Y00-SEC-007","Geometry - Synthetic Section 01-07","TCH-001","Teacher 01","high",0.9912,24.45,35.04,27.9174,34.3742,10.59,6.4568,-1.18891669610782,-1.11440482889314,20.55,0,0,1,6.12323399573677e-17,"Y00-SEC-007 | 2025-2026",8.04676263400269,32.4967626340027,2.54323736599731
"2025-2026",0,"SYN-SIS-000222","9","MATH-GEOM","Geometry","regular","Y00-SEC-007","Geometry - Synthetic Section 01-07","TCH-001","Teacher 01","normal",0.9403,25.05,33.93,28.1457,33.4247,8.88,5.279,-1.15925631111821,-1.10219487192315,19.95,0,0,1,6.12323399573677e-17,"Y00-SEC-007 | 2025-2026",8.51933242904262,33.5693324290426,0.360667570957377
"2025-2026",0,"SYN-SIS-000012","9","MATH-GEOM","Geometry","regular","Y00-SEC-008","Geometry - Synthetic Section 01-08","TCH-002","Teacher 02","high",0.9811,49.92,56.88,49.1566,55.5848,6.96,6.4282,0.0701666467010955,0.0215115884390304,0,4.92,0,1,6.12323399573677e-17,"Y00-SEC-008 | 2025-2026",5.66042893602589,55.5804289360259,1.29957106397411
"2025-2026",0,"SYN-SIS-000018","10","MATH-GEOM","Geometry","regular","Y00-SEC-008","Geometry - Synthetic Section 01-08","TCH-002","Teacher 02","normal",0.9273,89.19,95.72,82.6115,92.8523,6.53,10.2408,2.01143884427103,1.81074894908378,0,15,29.19,1,6.12323399573677e-17,"Y00-SEC-008 | 2025-2026",1.58575775178625,90.7757577517862,4.94424224821375
"2025-2026",0,"SYN-SIS-000029","9","MATH-GEOM","Geometry","regular","Y00-SEC-008","Geometry - Synthetic Section 01-08","TCH-002","Teacher 02","high",0.981,50.36,50.6,49.5283,50.3283,0.240000000000002,0.799999999999997,0.0919175956934756,0.0413908744913474,0,5.36,0,1,6.12323399573677e-17,"Y00-SEC-008 | 2025-2026",5.61464217663841,55.9746421766384,-5.3746421766384
"2025-2026",0,"SYN-SIS-000030","10","MATH-GEOM","Geometry","regular","Y00-SEC-008","Geometry - Synthetic Section 01-08","TCH-002","Teacher 02","normal",0.8769,74.92,84.53,70.5558,81.8085,9.61,11.2527,1.30601602126815,1.16598513724381,0,15,14.92,1,6.12323399573677e-17,"Y00-SEC-008 | 2025-2026",3.16844159441611,78.0884415944161,6.44155840558389
"2025-2026",0,"SYN-SIS-000070","9","MATH-GEOM","Geometry","regular","Y00-SEC-008","Geometry - Synthetic Section 01-08","TCH-002","Teacher 02","normal",0.8939,42.25,43.86,42.6767,43.7305,1.61,1.0538,-0.308991941416077,-0.325046887994673,2.75,0,0,1,6.12323399573677e-17,"Y00-SEC-008 | 2025-2026",6.8069033193647,49.0569033193647,-5.1969033193647
"2025-2026",0,"SYN-SIS-000128","10","MATH-GEOM","Geometry","regular","Y00-SEC-008","Geometry - Synthetic Section 01-08","TCH-002","Teacher 02","normal",0.8837,73.46,69.5,69.3224,68.9481,-3.95999999999999,-0.374300000000005,1.23384241779343,1.1000203500043,0,15,13.46,1,6.12323399573677e-17,"Y00-SEC-008 | 2025-2026",3.30858558757664,76.7685855875766,-7.26858558757663
"2025-2026",0,"SYN-SIS-000193","9","MATH-GEOM","Geometry","regular","Y00-SEC-008","Geometry - Synthetic Section 01-08","TCH-002","Teacher 02","normal",0.9055,68.7,78.49,65.0224,75.9342,9.78999999999999,10.9118,0.998536696875868,0.870047441677792,0,15,8.7,1,6.12323399573677e-17,"Y00-SEC-008 | 2025-2026",4.02240743130491,72.7224074313049,5.76759256869508
"2025-2026",0,"SYN-SIS-000216","9","MATH-GEOM","Geometry","regular","Y00-SEC-008","Geometry - Synthetic Section 01-08","TCH-002","Teacher 02","high",0.9682,46.52,49.25,46.2841,48.7599,2.73,2.4758,-0.097908868240024,-0.132115662530245,0,1.52,0,1,6.12323399573677e-17,"Y00-SEC-008 | 2025-2026",6.03914694041408,52.5591469404141,-3.30914694041408
"2025-2026",0,"SYN-SIS-000280","9","MATH-GEOM","Geometry","regular","Y00-SEC-008","Geometry - Synthetic Section 01-08","TCH-002","Teacher 02","normal",0.8501,15.58,26.61,20.1452,26.1854,11.03,6.0402,-1.62739605420421,-1.53007818658971,29.42,0,0,1,6.12323399573677e-17,"Y00-SEC-008 | 2025-2026",9.67305095072045,25.2530509507205,1.35694904927955
"2025-2026",0,"SYN-SIS-000023","10","MATH-ALG2","Algebra 2","regular","Y00-SEC-009","Algebra 2 - Synthetic Section 01-09","TCH-002","Teacher 02","high",0.9807,77.21,80.29,72.4905,78.4817,3.08000000000001,5.99120000000001,1.41921982397849,1.26945690136923,0,15,17.21,1,6.12323399573677e-17,"Y00-SEC-009 | 2025-2026",2.5537975563481,79.7637975563481,0.526202443651909
"2025-2026",0,"SYN-SIS-000061","10","MATH-ALG2","Algebra 2","regular","Y00-SEC-009","Algebra 2 - Synthetic Section 01-09","TCH-002","Teacher 02","normal",0.9352,16.45,31.98,21.1588,30.8976,15.53,9.7388,-1.58438849596928,-1.4758687587107,28.55,0,0,1,6.12323399573677e-17,"Y00-SEC-009 | 2025-2026",9.17086843363811,25.6208684336381,6.35913156636189
"2025-2026",0,"SYN-SIS-000064","11","MATH-ALG2","Algebra 2","regular","Y00-SEC-009","Algebra 2 - Synthetic Section 01-09","TCH-002","Teacher 02","normal",0.9531,27.06,32.27,30.401,32.4034,5.21,2.0024,-1.05989402140302,-0.981576755609483,17.94,0,0,1,6.12323399573677e-17,"Y00-SEC-009 | 2025-2026",7.64528332782271,34.7052833278227,-2.43528332782271
"2025-2026",0,"SYN-SIS-000079","10","MATH-ALG2","Algebra 2","regular","Y00-SEC-009","Algebra 2 - Synthetic Section 01-09","TCH-002","Teacher 02","high",0.9849,69.39,73.34,65.8839,71.7387,3.95,5.8548,1.03264613961392,0.916122246450648,0,15,9.39,1,6.12323399573677e-17,"Y00-SEC-009 | 2025-2026",3.36313901992288,72.7531390199229,0.586860980077117
"2025-2026",0,"SYN-SIS-000140","10","MATH-ALG2","Algebra 2","regular","Y00-SEC-009","Algebra 2 - Synthetic Section 01-09","TCH-002","Teacher 02","at_risk",0.8058,31.45,38.52,33.8312,38.0942,7.07,4.263,-0.842878871229045,-0.798122553250976,13.55,0,0,1,6.12323399573677e-17,"Y00-SEC-009 | 2025-2026",6.55349768726846,38.0034976872685,0.516502312731543
"2025-2026",0,"SYN-SIS-000209","11","MATH-ALG2","Algebra 2","regular","Y00-SEC-009","Algebra 2 - Synthetic Section 01-09","TCH-002","Teacher 02","normal",0.944,39.04,40.29,40.522,40.5138,1.25,-0.0081999999999951,-0.467675001110487,-0.440284707894934,5.96,0,0,1,6.12323399573677e-17,"Y00-SEC-009 | 2025-2026",6.41025390887394,45.4502539088739,-5.16025390887394
"2025-2026",0,"SYN-SIS-000229","11","MATH-ALG2","Algebra 2","regular","Y00-SEC-009","Algebra 2 - Synthetic Section 01-09","TCH-002","Teacher 02","high",0.9762,47.98,50.47,48.0747,50.1103,2.49,2.0356,-0.0257352647653082,-0.0363506649373523,0,2.98,0,1,6.12323399573677e-17,"Y00-SEC-009 | 2025-2026",5.2313044648856,53.2113044648856,-2.7413044648856
"2025-2026",0,"SYN-SIS-000244","10","MATH-ALG2","Algebra 2","regular","Y00-SEC-009","Algebra 2 - Synthetic Section 01-09","TCH-002","Teacher 02","at_risk",0.7167,31.51,36.83,33.8819,36.6731,5.32,2.7912,-0.839912832730084,-0.795411012215591,13.49,0,0,1,6.12323399573677e-17,"Y00-SEC-009 | 2025-2026",6.70956625365779,38.2195662536578,-1.38956625365779
"2025-2026",0,"SYN-SIS-000249","10","MATH-ALG2","Algebra 2","regular","Y00-SEC-009","Algebra 2 - Synthetic Section 01-09","TCH-002","Teacher 02","normal",0.9469,24.04,31.83,27.571,31.6166,7.79,4.0456,-1.20918462585072,-1.13293101853135,20.96,0,0,1,6.12323399573677e-17,"Y00-SEC-009 | 2025-2026",8.35658695726266,32.3965869572627,-0.566586957262657
"2025-2026",0,"SYN-SIS-000004","11","MATH-ALG2","Algebra 2","regular","Y00-SEC-010","Algebra 2 - Synthetic Section 01-10","TCH-002","Teacher 02","high",0.9667,47.52,52.69,47.6861,51.9346,5.16999999999999,4.2485,-0.0484748932573418,-0.0571337980014638,0,2.52,0,1,6.12323399573677e-17,"Y00-SEC-010 | 2025-2026",5.29667158399033,52.8166715839903,-0.126671583990341
"2025-2026",0,"SYN-SIS-000066","10","MATH-ALG2","Algebra 2","regular","Y00-SEC-010","Algebra 2 - Synthetic Section 01-10","TCH-002","Teacher 02","normal",0.9383,60.92,64.71,58.7282,63.504,3.78999999999999,4.7758,0.6139403715106,0.533420585959491,0,15,0.920000000000002,1,6.12323399573677e-17,"Y00-SEC-010 | 2025-2026",4.51922155364193,65.4392215536419,-0.729221553641937
"2025-2026",0,"SYN-SIS-000069","10","MATH-ALG2","Algebra 2","regular","Y00-SEC-010","Algebra 2 - Synthetic Section 01-10","TCH-002","Teacher 02","high",0.9922,57.17,59.61,55.5601,58.7776,2.44,3.2175,0.428562965325542,0.36398403459456,0,12.17,0,1,6.12323399573677e-17,"Y00-SEC-010 | 2025-2026",4.62652195137049,61.7965219513705,-2.18652195137049
"2025-2026",0,"SYN-SIS-000088","10","MATH-ALG2","Algebra 2","regular","Y00-SEC-010","Algebra 2 - Synthetic Section 01-10","TCH-002","Teacher 02","high",0.9606,58.82,62.96,56.9541,61.7916,4.14,4.83750000000001,0.510129024046967,0.438538042549711,0,13.82,0,1,6.12323399573677e-17,"Y00-SEC-010 | 2025-2026",4.51171245338771,63.3317124533877,-0.371712453387709
"2025-2026",0,"SYN-SIS-000091","10","MATH-ALG2","Algebra 2","regular","Y00-SEC-010","Algebra 2 - Synthetic Section 01-10","TCH-002","Teacher 02","normal",0.907,67.29,81.67,64.1098,78.5421,14.38,14.4323,0.928834792150286,0.821239703040869,0,15,7.29000000000001,1,6.12323399573677e-17,"Y00-SEC-010 | 2025-2026",3.91074393969167,71.2007439396917,10.4692560603083
"2025-2026",0,"SYN-SIS-000097","10","MATH-ALG2","Algebra 2","regular","Y00-SEC-010","Algebra 2 - Synthetic Section 01-10","TCH-002","Teacher 02","high",0.9705,47.25,51.91,47.1794,51.167,4.66,3.9876,-0.0618220665026661,-0.0842331637337989,0,2.25,0,1,6.12323399573677e-17,"Y00-SEC-010 | 2025-2026",5.70244959165314,52.9524495916531,-1.04244959165313
"2025-2026",0,"SYN-SIS-000121","10","MATH-ALG2","Algebra 2","regular","Y00-SEC-010","Algebra 2 - Synthetic Section 01-10","TCH-002","Teacher 02","high",0.9835,95.39,91.22,87.8494,89.7414,-4.17,1.892,2.31792948916366,2.09088269246131,0,15,35.39,1,6.12323399573677e-17,"Y00-SEC-010 | 2025-2026",0.649342378640938,96.0393423786409,-4.81934237864094
"2025-2026",0,"SYN-SIS-000189","10","MATH-ALG2","Algebra 2","regular","Y00-SEC-010","Algebra 2 - Synthetic Section 01-10","TCH-002","Teacher 02","high",0.9839,24.46,30.77,27.9258,30.7679,6.31,2.8421,-1.18842235635799,-1.11395557949082,20.54,0,0,1,6.12323399573677e-17,"Y00-SEC-010 | 2025-2026",8.05901822777465,32.5190182277747,-1.74901822777465
"2025-2026",0,"SYN-SIS-000242","10","MATH-ALG2","Algebra 2","regular","Y00-SEC-010","Algebra 2 - Synthetic Section 01-10","TCH-002","Teacher 02","high",0.9723,23.81,40.72,27.3767,39.1015,16.91,11.7248,-1.22055444009674,-1.1433225850634,21.19,0,0,1,6.12323399573677e-17,"Y00-SEC-010 | 2025-2026",8.14806170382257,31.9580617038226,8.76193829617743
"2025-2026",0,"SYN-SIS-000275","11","MATH-ALG2","Algebra 2","regular","Y00-SEC-010","Algebra 2 - Synthetic Section 01-10","TCH-002","Teacher 02","high",0.9976,61.81,63.38,59.7587,62.5581,1.57,2.79940000000001,0.657936609245187,0.588533860850297,0,15,1.81,1,6.12323399573677e-17,"Y00-SEC-010 | 2025-2026",3.74742655624242,65.5574265562424,-2.17742655624242
"2025-2026",0,"SYN-SIS-000002","10","MATH-ALG2","Algebra 2","regular","Y00-SEC-011","Algebra 2 - Synthetic Section 01-11","TCH-003","Teacher 03","high",0.9774,53.15,57.71,52.1639,56.7244,4.56,4.5605,0.229838385895159,0.182348222673984,0,8.15,0,1,6.12323399573677e-17,"Y00-SEC-011 | 2025-2026",5.07347612661614,58.2234761266161,-0.513476126616143
"2025-2026",0,"SYN-SIS-000003","11","MATH-ALG2","Algebra 2","regular","Y00-SEC-011","Algebra 2 - Synthetic Section 01-11","TCH-003","Teacher 03","high",0.9866,21.44,26.9,25.653,27.2404,5.46,1.5874,-1.33771296080569,-1.23550963205931,23.56,0,0,1,6.12323399573677e-17,"Y00-SEC-011 | 2025-2026",7.98511986913462,29.4251198691346,-2.52511986913462
"2025-2026",0,"SYN-SIS-000043","11","MATH-ALG2","Algebra 2","regular","Y00-SEC-011","Algebra 2 - Synthetic Section 01-11","TCH-003","Teacher 03","normal",0.9209,74.62,81.99,70.581,79.7078,7.36999999999999,9.1268,1.29118582877335,1.16733288545075,0,15,14.62,1,6.12323399573677e-17,"Y00-SEC-011 | 2025-2026",2.73512436391216,77.3551243639122,4.63487563608783
"2025-2026",0,"SYN-SIS-000071","11","MATH-ALG2","Algebra 2","regular","Y00-SEC-011","Algebra 2 - Synthetic Section 01-11","TCH-003","Teacher 03","high",0.9882,36.07,35.38,38.0129,36.0348,-0.689999999999998,-1.9781,-0.614493906809053,-0.574476574007035,8.93,0,0,1,6.12323399573677e-17,"Y00-SEC-011 | 2025-2026",6.45373694304374,42.5237369430437,-7.14373694304374
"2025-2026",0,"SYN-SIS-000076","10","MATH-ALG2","Algebra 2","regular","Y00-SEC-011","Algebra 2 - Synthetic Section 01-11","TCH-003","Teacher 03","normal",0.9301,46.67,53.18,46.6894,52.1753,6.51,5.4859,-0.0904937719926217,-0.11043937886868,0,1.67,0,1,6.12323399573677e-17,"Y00-SEC-011 | 2025-2026",6.02292898528533,52.6929289852853,0.487071014714674
"2025-2026",0,"SYN-SIS-000133","11","MATH-ALG2","Algebra 2","regular","Y00-SEC-011","Algebra 2 - Synthetic Section 01-11","TCH-003","Teacher 03","normal",0.9342,93.93,99.28,86.8946,96.4666,5.34999999999999,9.572,2.24575588568894,2.03981801039849,0,15,33.93,1,6.12323399573677e-17,"Y00-SEC-011 | 2025-2026",0.693481919544837,94.6234819195448,4.65651808045515
"2025-2026",0,"SYN-SIS-000134","10","MATH-ALG2","Algebra 2","regular","Y00-SEC-011","Algebra 2 - Synthetic Section 01-11","TCH-003","Teacher 03","normal",0.9459,52.62,58.1,51.7162,56.9949,5.48,5.2787,0.203638379154337,0.158404299172176,0,7.62,0,1,6.12323399573677e-17,"Y00-SEC-011 | 2025-2026",5.37251628887437,57.9925162888744,0.107483711125635
"2025-2026",0,"SYN-SIS-000164","10","MATH-ALG2","Algebra 2","regular","Y00-SEC-011","Algebra 2 - Synthetic Section 01-11","TCH-003","Teacher 03","normal",0.9538,26.5,33.04,29.6493,32.9129,6.54,3.2636,-1.08757704739332,-1.02177922890926,18.5,0,0,1,6.12323399573677e-17,"Y00-SEC-011 | 2025-2026",8.08700714716058,34.5870071471606,-1.54700714716058
"2025-2026",0,"SYN-SIS-000218","11","MATH-ALG2","Algebra 2","regular","Y00-SEC-011","Algebra 2 - Synthetic Section 01-11","TCH-003","Teacher 03","normal",0.8634,19.39,25.07,23.9211,25.4659,5.68,1.5448,-1.43905260952019,-1.32813523204319,25.61,0,0,1,6.12323399573677e-17,"Y00-SEC-011 | 2025-2026",8.61003604767642,28.0000360476764,-2.93003604767642
"2025-2026",0,"SYN-SIS-000235","10","MATH-ALG2","Algebra 2","regular","Y00-SEC-011","Algebra 2 - Synthetic Section 01-11","TCH-003","Teacher 03","high",0.9958,37.88,54.72,39.2634,52.4969,16.84,13.2335,-0.525018412090398,-0.507597243341385,7.12,0,0,1,6.12323399573677e-17,"Y00-SEC-011 | 2025-2026",6.63528369325169,44.5152836932517,10.2047163067483
"2025-2026",0,"SYN-SIS-000031","9","MATH-ALG2-H","Honors Algebra 2","honors","Y00-SEC-012","Honors Algebra 2 - Synthetic Section 01-12","TCH-003","Teacher 03","high",0.9838,64.38,68.12,61.9934,66.8669,3.74000000000001,4.8735,0.78498192495068,0.708050246486865,0,15,4.38,1,6.12323399573677e-17,"Y00-SEC-012 | 2025-2026",5.49682463405769,69.8768246340577,-1.75682463405768
"2025-2026",0,"SYN-SIS-000045","9","MATH-ALG2-H","Honors Algebra 2","honors","Y00-SEC-012","Honors Algebra 2 - Synthetic Section 01-12","TCH-003","Teacher 03","high",0.9795,35.67,45.86,37.7384,44.8619,10.19,7.1235,-0.634267496802126,-0.589157402689738,9.33,0,0,1,6.12323399573677e-17,"Y00-SEC-012 | 2025-2026",8.50413345264888,44.1741334526489,1.68586654735112
"2025-2026",0,"SYN-SIS-000092","9","MATH-ALG2-H","Honors Algebra 2","honors","Y00-SEC-012","Honors Algebra 2 - Synthetic Section 01-12","TCH-003","Teacher 03","normal",0.9183,54.48,60.48,53.6297,59.3093,6,5.6796,0.295585572622126,0.260742243377471,0,9.48,0,1,6.12323399573677e-17,"Y00-SEC-012 | 2025-2026",6.836741408352,61.316741408352,-0.836741408352005
"2025-2026",0,"SYN-SIS-000109","10","MATH-ALG2-H","Honors Algebra 2","honors","Y00-SEC-012","Honors Algebra 2 - Synthetic Section 01-12","TCH-003","Teacher 03","high",0.9897,71.06,78.19,67.9155,76.1972,7.13,8.2817,1.115200877835,1.02477642332417,0,15,11.06,1,6.12323399573677e-17,"Y00-SEC-012 | 2025-2026",4.53194255899267,75.5919425589927,2.59805744100733
"2025-2026",0,"SYN-SIS-000154","11","MATH-ALG2-H","Honors Algebra 2","honors","Y00-SEC-012","Honors Algebra 2 - Synthetic Section 01-12","TCH-003","Teacher 03","high",0.9831,85.1,92.65,80.0554,90.0564,7.55000000000001,10.001,1.80925388659186,1.6740434256016,0,15,25.1,1,6.12323399573677e-17,"Y00-SEC-012 | 2025-2026",2.6926466839293,87.7926466839293,4.85735331607071
"2025-2026",0,"SYN-SIS-000192","11","MATH-ALG2-H","Honors Algebra 2","honors","Y00-SEC-012","Honors Algebra 2 - Synthetic Section 01-12","TCH-003","Teacher 03","normal",0.9384,90.68,97.09,84.7696,94.4292,6.41,9.6596,2.08509546699522,1.92616860802783,0,15,30.68,1,6.12323399573677e-17,"Y00-SEC-012 | 2025-2026",2.37739514394902,93.057395143949,4.03260485605098
"2025-2026",0,"SYN-SIS-000251","9","MATH-ALG2-H","Honors Algebra 2","honors","Y00-SEC-012","Honors Algebra 2 - Synthetic Section 01-12","TCH-003","Teacher 03","high",0.9876,59.76,67.28,58.0903,65.6424,7.52,7.5521,0.556596960530689,0.499304372419613,0,14.76,0,1,6.12323399573677e-17,"Y00-SEC-012 | 2025-2026",5.97257520452839,65.7325752045284,1.54742479547161
"2025-2026",0,"SYN-SIS-000255","11","MATH-ALG2-H","Honors Algebra 2","honors","Y00-SEC-012","Honors Algebra 2 - Synthetic Section 01-12","TCH-003","Teacher 03","normal",0.9396,90.18,98.19,84.3472,95.3028,8.00999999999999,10.9556,2.06037847950388,1.90357778094013,0,15,30.18,1,6.12323399573677e-17,"Y00-SEC-012 | 2025-2026",2.42744623607878,92.6074462360788,5.58255376392121
"2025-2026",0,"SYN-SIS-000281","9","MATH-ALG2-H","Honors Algebra 2","honors","Y00-SEC-012","Honors Algebra 2 - Synthetic Section 01-12","TCH-003","Teacher 03","at_risk",0.7945,41.99,40.78,43.0778,41.2744,-1.21,-1.8034,-0.321844774911575,-0.303595229034263,3.01,0,0,1,6.12323399573677e-17,"Y00-SEC-012 | 2025-2026",7.08118265179897,49.071182651799,-8.29118265179897
"2025-2026",0,"SYN-SIS-000055","9","MATH-ALG2-H","Honors Algebra 2","honors","Y00-SEC-013","Honors Algebra 2 - Synthetic Section 01-13","TCH-003","Teacher 03","normal",0.9568,69.54,72.02,66.3528,70.7367,2.47999999999999,4.3839,1.04006123586132,0.941199989872578,0,15,9.54000000000001,1,6.12323399573677e-17,"Y00-SEC-013 | 2025-2026",5.19320377564476,74.7332037756448,-2.71320377564477
"2025-2026",0,"SYN-SIS-000090","11","MATH-ALG2-H","Honors Algebra 2","honors","Y00-SEC-013","Honors Algebra 2 - Synthetic Section 01-13","TCH-003","Teacher 03","normal",0.9601,58.27,59.57,57.3887,59.1198,1.3,1.7311,0.482940337806492,0.4617813509122,0,13.27,0,1,6.12323399573677e-17,"Y00-SEC-013 | 2025-2026",5.72389000756029,63.9938900075603,-4.42389000756029
"2025-2026",0,"SYN-SIS-000094","10","MATH-ALG2-H","Honors Algebra 2","honors","Y00-SEC-013","Honors Algebra 2 - Synthetic Section 01-13","TCH-003","Teacher 03","normal",0.9475,60.83,71.46,59.2729,69.3716,10.63,10.0987,0.609491313762158,0.562552270416572,0,15,0.829999999999998,1,6.12323399573677e-17,"Y00-SEC-013 | 2025-2026",5.86388427121021,66.6938842712102,4.76611572878979
"2025-2026",0,"SYN-SIS-000120","10","MATH-ALG2-H","Honors Algebra 2","honors","Y00-SEC-013","Honors Algebra 2 - Synthetic Section 01-13","TCH-003","Teacher 03","normal",0.9393,62.44,56.67,60.6331,57.056,-5.77,-3.5771,0.689080013484277,0.635298584348133,0,15,2.44,1,6.12323399573677e-17,"Y00-SEC-013 | 2025-2026",5.71061979376412,68.1506197937641,-11.4806197937641
"2025-2026",0,"SYN-SIS-000127","9","MATH-ALG2-H","Honors Algebra 2","honors","Y00-SEC-013","Honors Algebra 2 - Synthetic Section 01-13","TCH-003","Teacher 03","high",0.9662,24.61,31.77,28.3947,31.7258,7.16,3.3311,-1.18100726011059,-1.08887783606889,20.39,0,0,1,6.12323399573677e-17,"Y00-SEC-013 | 2025-2026",9.68385797457054,34.2938579745705,-2.52385797457054
"2025-2026",0,"SYN-SIS-000130","11","MATH-ALG2-H","Honors Algebra 2","honors","Y00-SEC-013","Honors Algebra 2 - Synthetic Section 01-13","TCH-003","Teacher 03","normal",0.9557,32.78,47.37,35.8541,45.9726,14.59,10.1185,-0.777131684502078,-0.689933670401281,12.22,0,0,1,6.12323399573677e-17,"Y00-SEC-013 | 2025-2026",8.39497184562473,41.1749718456247,6.19502815437527
"2025-2026",0,"SYN-SIS-000159","10","MATH-ALG2-H","Honors Algebra 2","honors","Y00-SEC-013","Honors Algebra 2 - Synthetic Section 01-13","TCH-003","Teacher 03","normal",0.9394,47.99,48.7,48.4253,48.7125,0.710000000000001,0.287199999999999,-0.0252409250154812,-0.0175998505979865,0,2.99,0,1,6.12323399573677e-17,"Y00-SEC-013 | 2025-2026",7.22009989781388,55.2100998978139,-6.51009989781388
"2025-2026",0,"SYN-SIS-000173","9","MATH-ALG2-H","Honors Algebra 2","honors","Y00-SEC-013","Honors Algebra 2 - Synthetic Section 01-13","TCH-003","Teacher 03","at_risk",0.7424,37.89,40.81,39.614,40.8429,2.92,1.2289,-0.524524072340572,-0.488846429002019,7.11,0,0,1,6.12323399573677e-17,"Y00-SEC-013 | 2025-2026",7.6044541046745,45.4944541046745,-4.6844541046745
"2025-2026",0,"SYN-SIS-000238","10","MATH-ALG2-H","Honors Algebra 2","honors","Y00-SEC-013","Honors Algebra 2 - Synthetic Section 01-13","TCH-003","Teacher 03","normal",0.8845,46.43,53.07,47.1074,52.2306,6.64,5.1232,-0.102357925988466,-0.0880838728964754,0,1.43,0,1,6.12323399573677e-17,"Y00-SEC-013 | 2025-2026",7.48310660681184,53.9131066068118,-0.843106606811845
